dam,dir,encounter,m,y
62,s,kraken,11,1403
100,s,unknown,11,1403
17,n,pirates,11,1403
20,n,pirates,11,1403
81,s,water elemental,11,1403
100,n,unknown,11,1403
90,s,merpeople,11,1403
23,n,sharks,11,1403
18,n,pirates,11,1403
78,n,water elemental,11,1403
8,n,merpeople,11,1403
76,s,water elemental,11,1403
81,n,nessie,11,1403
14,n,harpy,11,1403
25,n,crabmonsters,11,1403
20,n,harpy,11,1403
85,s,water elemental,11,1403
85,s,water elemental,11,1403
7,n,crabmonsters,11,1403
37,n,merpeople,11,1403
13,s,sharks,11,1403
15,n,sharks,11,1403
22,n,pirates,11,1403
100,n,unknown,11,1403
52,s,merpeople,11,1403
47,n,merpeople,11,1403
81,s,water elemental,11,1403
42,n,crabmonsters,11,1403
100,n,unknown,11,1403
100,s,unknown,11,1403
37,n,pirates,11,1403
23,n,pirates,11,1403
42,n,crabmonsters,11,1403
14,n,pirates,11,1403
88,s,demon whale,11,1403
12,n,pirates,11,1403
11,n,pirates,11,1403
100,s,unknown,11,1403
10,s,pirates,11,1403
26,n,merpeople,11,1403
80,n,water elemental,11,1403
15,n,sharks,11,1403
67,s,kraken,11,1403
5,n,crabmonsters,11,1403
44,s,kraken,11,1403
49,s,kraken,11,1403
6,n,crabmonsters,11,1403
100,s,unknown,11,1403
10,s,harpy,11,1403
12,n,harpy,11,1403
79,n,merpeople,11,1403
20,s,harpy,11,1403
83,n,nessie,11,1403
17,n,harpy,11,1403
81,n,water elemental,11,1403
53,n,kraken,11,1403
20,s,harpy,11,1403
84,n,water elemental,11,1403
10,s,pirates,11,1403
11,s,pirates,11,1403
16,n,sharks,11,1403
100,s,unknown,11,1403
55,s,kraken,11,1403
19,n,pirates,11,1403
15,n,harpy,11,1403
47,s,kraken,11,1403
33,n,sharks,11,1403
45,s,merpeople,11,1403
17,n,harpy,11,1403
77,s,water elemental,11,1403
100,s,unknown,11,1403
32,n,sharks,11,1403
100,n,unknown,12,1403
28,n,sharks,12,1403
33,s,sharks,12,1403
12,n,pirates,12,1403
78,n,crabmonsters,12,1403
19,s,sharks,12,1403
27,n,sharks,12,1403
37,s,pirates,12,1403
86,n,nessie,12,1403
73,s,nessie,12,1403
37,n,merpeople,12,1403
24,n,harpy,12,1403
100,n,unknown,12,1403
34,s,pirates,12,1403
44,s,kraken,12,1403
19,n,pirates,12,1403
14,n,pirates,12,1403
100,s,unknown,12,1403
92,s,demon whale,12,1403
27,n,sharks,12,1403
68,s,kraken,12,1403
17,n,pirates,12,1403
75,n,water elemental,12,1403
26,n,crabmonsters,12,1403
11,n,harpy,12,1403
12,s,pirates,12,1403
83,n,nessie,12,1403
67,n,merpeople,12,1403
46,n,sharks,12,1403
33,n,sharks,12,1403
16,s,sharks,12,1403
58,s,merpeople,12,1403
85,s,merpeople,12,1403
55,n,kraken,12,1403
20,n,sharks,12,1403
18,n,sharks,12,1403
21,s,sharks,12,1403
83,s,water elemental,12,1403
65,n,kraken,12,1403
89,n,nessie,12,1403
50,n,kraken,12,1403
34,n,pirates,12,1403
20,n,pirates,12,1403
56,n,kraken,12,1403
36,s,sharks,12,1403
32,s,merpeople,12,1403
17,s,pirates,12,1403
19,n,pirates,12,1403
7,n,harpy,12,1403
63,s,kraken,12,1403
11,n,pirates,12,1403
75,s,water elemental,12,1403
22,s,pirates,12,1403
33,n,sharks,12,1403
63,s,kraken,12,1403
52,n,kraken,12,1403
14,s,pirates,12,1403
9,n,pirates,12,1403
29,n,merpeople,12,1403
22,s,sharks,12,1403
64,n,merpeople,12,1403
93,n,demon whale,12,1403
10,n,harpy,12,1403
28,n,pirates,12,1403
56,s,kraken,12,1403
40,s,pirates,12,1403
24,s,sharks,12,1403
22,s,pirates,12,1403
55,s,merpeople,12,1403
15,s,pirates,12,1403
83,s,water elemental,12,1403
41,s,pirates,12,1403
27,s,sharks,12,1403
100,s,unknown,12,1403
21,s,pirates,12,1403
35,n,sharks,12,1403
68,n,merpeople,12,1403
17,s,harpy,12,1403
67,n,merpeople,12,1403
81,s,water elemental,12,1403
42,n,pirates,12,1403
18,s,pirates,12,1403
27,n,pirates,12,1403
28,n,sharks,12,1403
35,n,sharks,12,1403
82,s,water elemental,12,1403
22,n,harpy,12,1403
64,s,kraken,12,1403
42,s,kraken,12,1403
23,s,merpeople,12,1403
28,s,sharks,12,1403
7,n,harpy,12,1403
15,s,pirates,12,1403
13,s,sharks,12,1403
63,s,crabmonsters,12,1403
13,s,pirates,12,1403
53,s,merpeople,12,1403
94,s,nessie,12,1403
83,n,nessie,12,1403
21,s,sharks,12,1403
12,s,pirates,12,1403
7,s,harpy,12,1403
100,s,unknown,12,1403
25,n,sharks,12,1403
100,n,unknown,12,1403
17,s,pirates,12,1403
83,n,merpeople,12,1403
14,n,sharks,12,1403
56,s,kraken,12,1403
66,s,merpeople,12,1403
23,s,merpeople,12,1403
17,n,pirates,12,1403
10,s,sharks,12,1403
100,s,unknown,12,1403
24,n,pirates,12,1403
36,s,sharks,12,1403
16,n,pirates,12,1403
78,s,water elemental,12,1403
34,s,sharks,12,1403
18,n,pirates,12,1403
84,n,water elemental,12,1403
14,s,pirates,12,1403
21,n,sharks,12,1403
23,n,pirates,12,1403
15,n,crabmonsters,12,1403
82,s,nessie,12,1403
77,n,water elemental,12,1403
82,n,merpeople,12,1403
48,s,merpeople,12,1403
88,s,nessie,12,1403
28,n,sharks,12,1403
20,n,sharks,12,1403
100,n,unknown,12,1403
100,n,unknown,12,1403
30,s,sharks,12,1403
9,s,sharks,12,1403
33,n,sharks,12,1403
79,s,water elemental,12,1403
84,s,water elemental,12,1403
84,n,water elemental,12,1403
19,n,pirates,12,1403
16,s,sharks,12,1403
100,n,unknown,12,1403
100,n,unknown,12,1403
20,s,harpy,12,1403
84,s,nessie,12,1403
40,n,sharks,12,1403
25,n,pirates,12,1403
77,s,nessie,12,1403
100,n,unknown,12,1403
34,n,sharks,12,1403
25,s,pirates,12,1403
21,n,sharks,12,1403
57,s,crabmonsters,12,1403
24,n,pirates,12,1403
19,s,harpy,12,1403
10,n,pirates,12,1403
57,n,merpeople,12,1403
82,s,water elemental,12,1403
38,s,sharks,12,1403
58,s,kraken,12,1403
100,s,unknown,12,1403
22,s,pirates,12,1403
100,n,unknown,12,1403
100,n,unknown,12,1403
75,s,water elemental,12,1403
29,n,merpeople,12,1403
28,s,sharks,12,1403
14,s,pirates,12,1403
100,n,unknown,12,1403
14,s,pirates,12,1403
33,s,sharks,12,1403
70,n,merpeople,12,1403
16,s,pirates,12,1403
14,n,pirates,12,1403
80,s,nessie,12,1403
100,s,unknown,12,1403
45,s,crabmonsters,12,1403
38,s,sharks,12,1403
20,s,sharks,12,1403
18,n,pirates,12,1403
85,n,water elemental,12,1403
39,n,sharks,12,1403
50,n,merpeople,12,1403
16,n,sharks,12,1403
25,n,sharks,12,1403
17,n,crabmonsters,12,1403
33,n,sharks,12,1403
20,s,pirates,12,1403
23,n,sharks,12,1403
29,s,crabmonsters,12,1403
57,n,kraken,12,1403
58,s,kraken,1,1404
46,n,merpeople,1,1404
40,s,merpeople,1,1404
42,n,pirates,1,1404
18,n,sharks,1,1404
9,n,harpy,1,1404
100,s,unknown,1,1404
9,n,pirates,1,1404
50,n,merpeople,1,1404
18,n,sharks,1,1404
45,s,sharks,1,1404
21,s,harpy,1,1404
62,s,kraken,1,1404
82,s,water elemental,1,1404
46,n,merpeople,1,1404
42,s,pirates,1,1404
36,n,sharks,1,1404
100,n,unknown,1,1404
96,n,merpeople,1,1404
82,n,water elemental,1,1404
47,s,kraken,1,1404
86,s,merpeople,1,1404
21,s,merpeople,1,1404
19,n,pirates,1,1404
17,n,pirates,1,1404
31,s,sharks,1,1404
33,n,sharks,1,1404
29,s,crabmonsters,1,1404
16,s,pirates,1,1404
16,s,pirates,1,1404
65,s,merpeople,1,1404
28,s,sharks,1,1404
100,n,unknown,1,1404
6,s,harpy,1,1404
100,n,unknown,1,1404
74,s,water elemental,1,1404
8,s,harpy,1,1404
6,n,crabmonsters,1,1404
17,s,pirates,1,1404
24,n,sharks,1,1404
93,n,nessie,1,1404
96,s,demon whale,1,1404
22,n,pirates,1,1404
74,s,water elemental,1,1404
32,n,kraken,1,1404
65,s,merpeople,1,1404
12,s,harpy,1,1404
12,n,pirates,1,1404
59,s,kraken,1,1404
27,n,sharks,1,1404
64,n,kraken,1,1404
31,n,sharks,1,1404
2,n,crabmonsters,1,1404
25,n,pirates,1,1404
79,n,water elemental,1,1404
17,n,pirates,1,1404
81,s,water elemental,1,1404
23,n,pirates,1,1404
21,n,merpeople,1,1404
18,s,harpy,1,1404
5,s,harpy,1,1404
16,s,sharks,1,1404
14,s,pirates,1,1404
17,s,pirates,1,1404
63,s,merpeople,1,1404
22,s,pirates,1,1404
19,s,crabmonsters,1,1404
15,s,harpy,1,1404
100,n,unknown,1,1404
24,s,pirates,1,1404
100,s,unknown,1,1404
21,n,sharks,1,1404
100,n,unknown,1,1404
31,n,merpeople,1,1404
35,n,sharks,1,1404
75,s,water elemental,1,1404
45,n,sharks,1,1404
24,n,pirates,1,1404
100,s,unknown,1,1404
19,n,sharks,1,1404
90,n,nessie,1,1404
31,n,crabmonsters,1,1404
58,s,kraken,1,1404
24,s,sharks,1,1404
7,s,harpy,1,1404
45,s,merpeople,1,1404
100,n,unknown,1,1404
14,n,pirates,1,1404
22,n,sharks,1,1404
59,s,kraken,1,1404
38,s,kraken,1,1404
76,n,water elemental,1,1404
53,s,kraken,1,1404
100,s,unknown,1,1404
85,n,water elemental,1,1404
85,n,nessie,1,1404
16,s,sharks,1,1404
20,n,harpy,1,1404
57,s,kraken,1,1404
19,n,sharks,1,1404
16,n,pirates,1,1404
17,s,sharks,1,1404
25,n,pirates,1,1404
33,s,merpeople,1,1404
100,s,unknown,1,1404
55,n,crabmonsters,1,1404
14,s,pirates,1,1404
46,s,merpeople,1,1404
17,s,pirates,1,1404
97,s,demon whale,1,1404
60,n,kraken,1,1404
35,s,merpeople,1,1404
75,n,water elemental,1,1404
17,n,sharks,1,1404
100,n,unknown,1,1404
10,n,merpeople,1,1404
78,n,merpeople,1,1404
13,s,sharks,1,1404
22,n,pirates,1,1404
16,n,sharks,1,1404
100,n,unknown,1,1404
100,n,unknown,1,1404
26,s,sharks,1,1404
14,s,pirates,1,1404
13,s,harpy,1,1404
10,n,harpy,1,1404
42,n,merpeople,1,1404
19,s,sharks,1,1404
11,n,pirates,1,1404
34,s,pirates,1,1404
3,n,crabmonsters,1,1404
100,s,unknown,1,1404
16,s,pirates,1,1404
10,s,harpy,1,1404
23,n,sharks,1,1404
54,s,kraken,1,1404
100,s,unknown,1,1404
5,s,crabmonsters,1,1404
24,s,pirates,1,1404
63,n,kraken,1,1404
34,s,sharks,1,1404
43,s,sharks,1,1404
13,n,sharks,1,1404
71,n,merpeople,1,1404
83,n,water elemental,1,1404
16,s,pirates,1,1404
23,s,sharks,1,1404
77,n,water elemental,1,1404
22,n,crabmonsters,1,1404
71,s,merpeople,1,1404
14,n,harpy,1,1404
59,s,kraken,1,1404
14,s,harpy,1,1404
10,n,pirates,1,1404
17,n,harpy,1,1404
60,s,kraken,1,1404
84,s,nessie,1,1404
30,s,merpeople,1,1404
12,s,pirates,1,1404
100,n,unknown,1,1404
17,s,pirates,1,1404
43,n,kraken,1,1404
33,n,sharks,1,1404
98,n,demon whale,1,1404
20,s,harpy,1,1404
78,s,nessie,1,1404
69,s,kraken,1,1404
16,n,pirates,1,1404
54,n,kraken,1,1404
58,s,kraken,1,1404
39,s,merpeople,1,1404
40,s,kraken,1,1404
78,s,water elemental,1,1404
25,n,pirates,1,1404
19,n,harpy,1,1404
75,s,kraken,1,1404
12,s,harpy,1,1404
60,n,merpeople,1,1404
91,s,crabmonsters,1,1404
64,n,crabmonsters,1,1404
33,s,sharks,1,1404
42,s,sharks,1,1404
55,s,kraken,1,1404
100,s,unknown,1,1404
68,n,merpeople,1,1404
53,n,kraken,1,1404
4,s,harpy,1,1404
49,n,kraken,1,1404
85,n,crabmonsters,1,1404
97,s,demon whale,1,1404
100,n,unknown,1,1404
21,n,pirates,2,1404
22,s,pirates,2,1404
77,n,water elemental,2,1404
82,n,water elemental,2,1404
57,n,merpeople,2,1404
45,s,merpeople,2,1404
22,n,pirates,2,1404
20,s,pirates,2,1404
49,n,merpeople,2,1404
7,n,sharks,2,1404
78,s,water elemental,2,1404
49,n,kraken,2,1404
8,s,harpy,2,1404
32,n,merpeople,2,1404
100,n,unknown,2,1404
34,n,pirates,2,1404
41,n,pirates,2,1404
92,n,nessie,2,1404
21,s,sharks,2,1404
13,s,sharks,2,1404
50,n,kraken,2,1404
9,s,crabmonsters,2,1404
73,s,kraken,2,1404
40,n,kraken,2,1404
100,s,unknown,2,1404
100,s,unknown,2,1404
20,n,pirates,2,1404
43,n,merpeople,2,1404
19,n,pirates,2,1404
30,s,sharks,2,1404
19,s,pirates,2,1404
88,s,nessie,2,1404
80,n,water elemental,2,1404
100,n,unknown,2,1404
14,n,sharks,2,1404
80,s,water elemental,2,1404
19,n,pirates,2,1404
83,s,nessie,2,1404
90,n,merpeople,2,1404
24,s,pirates,2,1404
100,n,unknown,2,1404
94,s,nessie,2,1404
21,n,merpeople,2,1404
36,n,crabmonsters,2,1404
31,s,pirates,2,1404
54,n,kraken,2,1404
30,n,sharks,2,1404
7,n,harpy,2,1404
21,n,pirates,2,1404
26,s,pirates,2,1404
59,n,merpeople,2,1404
8,n,harpy,2,1404
100,s,unknown,2,1404
14,n,crabmonsters,2,1404
35,n,sharks,2,1404
58,n,merpeople,2,1404
25,n,sharks,2,1404
52,s,kraken,2,1404
75,n,water elemental,2,1404
21,s,sharks,2,1404
15,n,pirates,2,1404
13,n,harpy,2,1404
18,s,pirates,2,1404
65,s,kraken,2,1404
57,n,kraken,2,1404
15,s,harpy,2,1404
18,s,pirates,2,1404
22,n,sharks,2,1404
30,s,sharks,2,1404
20,n,pirates,2,1404
74,n,water elemental,2,1404
33,n,pirates,2,1404
14,n,sharks,2,1404
17,n,pirates,2,1404
16,s,harpy,2,1404
17,n,sharks,2,1404
17,n,sharks,2,1404
77,s,water elemental,2,1404
24,s,sharks,2,1404
34,s,merpeople,2,1404
21,s,harpy,2,1404
20,n,pirates,2,1404
18,n,sharks,2,1404
44,n,kraken,2,1404
22,n,pirates,2,1404
89,n,nessie,2,1404
53,n,kraken,2,1404
13,s,pirates,2,1404
18,s,sharks,2,1404
86,s,crabmonsters,2,1404
76,s,water elemental,2,1404
28,s,sharks,2,1404
98,s,nessie,2,1404
78,n,water elemental,2,1404
47,n,merpeople,2,1404
63,s,kraken,2,1404
33,n,sharks,2,1404
100,n,unknown,2,1404
53,n,kraken,2,1404
20,s,sharks,2,1404
8,s,harpy,2,1404
15,s,sharks,2,1404
62,n,merpeople,2,1404
16,n,harpy,2,1404
24,n,sharks,2,1404
30,s,sharks,2,1404
17,s,pirates,2,1404
52,n,pirates,2,1404
29,s,sharks,2,1404
31,n,sharks,2,1404
82,s,water elemental,2,1404
31,s,sharks,2,1404
1,n,crabmonsters,2,1404
53,n,kraken,2,1404
59,s,merpeople,2,1404
46,s,merpeople,2,1404
46,n,kraken,2,1404
100,n,unknown,2,1404
66,n,merpeople,2,1404
39,s,merpeople,2,1404
50,s,pirates,2,1404
34,s,merpeople,2,1404
25,s,sharks,2,1404
80,s,water elemental,2,1404
18,s,pirates,2,1404
25,n,sharks,2,1404
100,n,unknown,2,1404
82,n,water elemental,2,1404
43,s,merpeople,2,1404
18,n,merpeople,2,1404
20,n,sharks,2,1404
96,n,demon whale,2,1404
21,n,sharks,2,1404
58,n,kraken,2,1404
6,n,pirates,2,1404
11,n,crabmonsters,2,1404
74,s,crabmonsters,2,1404
17,s,sharks,2,1404
7,n,crabmonsters,2,1404
27,s,merpeople,2,1404
73,s,nessie,2,1404
100,s,unknown,2,1404
100,s,unknown,2,1404
14,n,pirates,2,1404
38,n,merpeople,2,1404
42,s,sharks,2,1404
20,n,pirates,2,1404
24,s,sharks,2,1404
100,n,unknown,2,1404
58,s,kraken,2,1404
100,s,unknown,2,1404
19,s,crabmonsters,2,1404
30,n,merpeople,2,1404
17,n,pirates,2,1404
95,n,nessie,2,1404
16,s,sharks,2,1404
43,s,pirates,2,1404
80,n,water elemental,2,1404
21,s,pirates,2,1404
100,s,unknown,2,1404
57,s,merpeople,2,1404
75,s,nessie,2,1404
15,n,pirates,2,1404
21,s,pirates,2,1404
65,s,kraken,2,1404
14,s,harpy,2,1404
30,s,sharks,2,1404
100,n,unknown,2,1404
19,s,pirates,2,1404
22,n,pirates,2,1404
80,s,water elemental,2,1404
12,n,sharks,2,1404
59,s,merpeople,2,1404
14,n,pirates,2,1404
90,s,nessie,2,1404
46,n,merpeople,2,1404
84,s,water elemental,2,1404
84,n,water elemental,2,1404
100,n,unknown,2,1404
48,s,pirates,2,1404
17,s,pirates,2,1404
46,n,merpeople,2,1404
37,n,sharks,2,1404
82,s,merpeople,2,1404
14,s,pirates,2,1404
29,s,pirates,2,1404
25,s,pirates,3,1404
14,n,harpy,3,1404
14,s,pirates,3,1404
45,s,pirates,3,1404
27,s,sharks,3,1404
17,n,pirates,3,1404
53,n,merpeople,3,1404
19,n,pirates,3,1404
35,s,merpeople,3,1404
81,s,water elemental,3,1404
40,n,sharks,3,1404
74,n,water elemental,3,1404
63,n,kraken,3,1404
100,n,unknown,3,1404
90,n,nessie,3,1404
65,n,kraken,3,1404
100,n,unknown,3,1404
79,s,water elemental,3,1404
59,s,merpeople,3,1404
31,s,merpeople,3,1404
100,n,unknown,3,1404
56,s,pirates,3,1404
15,n,pirates,3,1404
82,s,nessie,3,1404
23,s,sharks,3,1404
77,s,water elemental,3,1404
21,n,pirates,3,1404
23,n,sharks,3,1404
62,s,merpeople,3,1404
52,s,kraken,3,1404
15,s,harpy,3,1404
48,n,kraken,3,1404
35,s,sharks,3,1404
100,s,unknown,3,1404
13,n,pirates,3,1404
28,n,sharks,3,1404
11,s,harpy,3,1404
36,n,merpeople,3,1404
21,s,sharks,3,1404
46,s,merpeople,3,1404
16,n,pirates,3,1404
50,s,pirates,3,1404
25,s,pirates,3,1404
37,s,sharks,3,1404
28,s,sharks,3,1404
18,s,sharks,3,1404
52,s,merpeople,3,1404
18,s,pirates,3,1404
14,n,harpy,3,1404
60,n,kraken,3,1404
45,n,kraken,3,1404
22,n,sharks,3,1404
83,n,water elemental,3,1404
17,n,sharks,3,1404
100,n,unknown,3,1404
77,n,water elemental,3,1404
21,n,sharks,3,1404
100,s,unknown,3,1404
42,s,sharks,3,1404
33,s,pirates,3,1404
50,n,kraken,3,1404
34,n,merpeople,3,1404
16,n,pirates,3,1404
53,n,merpeople,3,1404
13,s,harpy,3,1404
17,s,merpeople,3,1404
25,s,sharks,3,1404
34,n,sharks,3,1404
63,s,kraken,3,1404
17,n,pirates,3,1404
13,s,pirates,3,1404
17,n,pirates,3,1404
77,n,water elemental,3,1404
66,s,kraken,3,1404
83,s,water elemental,3,1404
21,s,pirates,3,1404
66,s,kraken,3,1404
17,n,pirates,3,1404
14,s,harpy,3,1404
25,s,pirates,3,1404
39,n,pirates,3,1404
55,s,kraken,3,1404
24,n,pirates,3,1404
100,s,unknown,3,1404
13,n,harpy,3,1404
76,n,water elemental,3,1404
43,s,kraken,3,1404
52,n,kraken,3,1404
100,s,unknown,3,1404
24,s,sharks,3,1404
74,s,water elemental,3,1404
48,s,kraken,3,1404
24,n,sharks,3,1404
80,s,water elemental,3,1404
79,s,nessie,3,1404
50,s,kraken,3,1404
34,s,merpeople,3,1404
100,n,unknown,3,1404
43,n,crabmonsters,3,1404
65,s,merpeople,3,1404
9,n,harpy,3,1404
89,s,nessie,3,1404
15,n,harpy,3,1404
54,s,kraken,3,1404
96,n,demon whale,3,1404
14,s,pirates,3,1404
38,s,pirates,3,1404
22,n,sharks,3,1404
44,s,merpeople,3,1404
28,s,sharks,3,1404
81,s,water elemental,3,1404
18,s,pirates,3,1404
79,s,water elemental,3,1404
10,n,harpy,3,1404
41,s,sharks,3,1404
14,s,pirates,3,1404
20,n,sharks,3,1404
39,s,pirates,3,1404
56,n,merpeople,3,1404
79,n,water elemental,3,1404
89,n,demon whale,3,1404
67,s,kraken,3,1404
7,s,harpy,3,1404
64,s,crabmonsters,3,1404
10,n,sharks,3,1404
26,s,pirates,3,1404
10,n,harpy,3,1404
100,s,unknown,3,1404
89,n,demon whale,3,1404
87,n,merpeople,3,1404
17,n,pirates,3,1404
20,s,harpy,3,1404
33,s,kraken,3,1404
26,n,sharks,3,1404
87,n,nessie,3,1404
100,n,unknown,3,1404
31,n,sharks,3,1404
11,n,harpy,3,1404
15,n,crabmonsters,3,1404
39,s,sharks,3,1404
29,n,sharks,3,1404
56,n,kraken,3,1404
31,s,sharks,3,1404
80,n,crabmonsters,3,1404
15,s,pirates,3,1404
21,n,pirates,3,1404
23,n,pirates,3,1404
100,n,unknown,3,1404
53,s,pirates,3,1404
27,n,sharks,3,1404
55,s,kraken,3,1404
24,s,sharks,3,1404
37,s,merpeople,3,1404
80,n,water elemental,3,1404
18,n,pirates,3,1404
81,n,water elemental,3,1404
52,n,merpeople,3,1404
8,n,merpeople,3,1404
18,n,sharks,3,1404
26,n,merpeople,3,1404
16,n,sharks,3,1404
100,n,unknown,3,1404
69,n,demon whale,3,1404
12,n,harpy,3,1404
18,n,pirates,3,1404
52,s,kraken,3,1404
71,n,crabmonsters,3,1404
44,s,pirates,3,1404
100,n,unknown,3,1404
20,s,sharks,3,1404
53,n,kraken,3,1404
81,n,water elemental,3,1404
17,n,sharks,3,1404
15,n,harpy,3,1404
95,s,demon whale,3,1404
18,s,sharks,3,1404
42,s,kraken,3,1404
14,s,pirates,3,1404
16,s,harpy,3,1404
8,n,pirates,3,1404
100,n,unknown,3,1404
88,s,nessie,3,1404
94,s,merpeople,3,1404
18,n,sharks,4,1404
82,n,water elemental,4,1404
61,n,merpeople,4,1404
70,s,merpeople,4,1404
68,s,crabmonsters,4,1404
31,s,pirates,4,1404
82,n,water elemental,4,1404
78,s,water elemental,4,1404
13,n,harpy,4,1404
53,s,kraken,4,1404
23,s,sharks,4,1404
8,n,pirates,4,1404
70,s,merpeople,4,1404
100,s,unknown,4,1404
76,n,water elemental,4,1404
40,n,kraken,4,1404
55,n,crabmonsters,4,1404
19,n,sharks,4,1404
35,s,sharks,4,1404
80,s,water elemental,4,1404
25,s,crabmonsters,4,1404
6,n,harpy,4,1404
57,s,merpeople,4,1404
77,s,nessie,4,1404
30,n,pirates,4,1404
81,s,water elemental,4,1404
52,n,kraken,4,1404
100,s,unknown,4,1404
28,s,sharks,4,1404
17,n,merpeople,4,1404
97,n,demon whale,4,1404
100,s,unknown,4,1404
15,n,pirates,4,1404
27,n,merpeople,4,1404
20,s,pirates,4,1404
13,n,harpy,4,1404
100,s,unknown,4,1404
44,s,sharks,4,1404
15,n,harpy,4,1404
29,n,sharks,4,1404
37,s,pirates,4,1404
52,n,kraken,4,1404
12,s,sharks,4,1404
13,n,pirates,4,1404
78,s,merpeople,4,1404
22,n,pirates,4,1404
38,s,sharks,4,1404
100,n,unknown,4,1404
76,s,water elemental,4,1404
70,s,crabmonsters,4,1404
22,s,pirates,4,1404
76,n,water elemental,4,1404
33,n,crabmonsters,4,1404
22,s,harpy,4,1404
15,n,harpy,4,1404
64,n,kraken,4,1404
63,s,kraken,4,1404
41,n,pirates,4,1404
19,n,pirates,4,1404
12,n,pirates,4,1404
21,s,pirates,4,1404
22,s,sharks,4,1404
16,s,pirates,4,1404
100,n,unknown,4,1404
15,s,harpy,4,1404
25,s,merpeople,4,1404
44,n,kraken,4,1404
32,n,kraken,4,1404
11,n,pirates,4,1404
8,s,crabmonsters,4,1404
19,s,pirates,4,1404
82,s,water elemental,4,1404
72,s,nessie,4,1404
100,s,unknown,4,1404
50,s,merpeople,4,1404
18,n,sharks,4,1404
36,s,sharks,4,1404
74,n,water elemental,4,1404
46,s,merpeople,4,1404
78,n,nessie,4,1404
39,s,merpeople,4,1404
22,n,pirates,4,1404
88,s,nessie,4,1404
17,s,harpy,4,1404
100,n,unknown,4,1404
28,n,crabmonsters,4,1404
39,s,crabmonsters,4,1404
32,s,pirates,4,1404
27,s,pirates,4,1404
80,s,water elemental,4,1404
22,s,merpeople,4,1404
81,n,crabmonsters,4,1404
79,n,nessie,4,1404
29,s,sharks,4,1404
78,s,demon whale,4,1404
14,n,pirates,4,1404
25,n,sharks,4,1404
17,n,pirates,4,1404
82,s,demon whale,4,1404
35,n,pirates,4,1404
100,n,unknown,4,1404
75,s,water elemental,4,1404
77,s,merpeople,4,1404
100,n,unknown,4,1404
100,n,unknown,4,1404
64,s,kraken,4,1404
30,n,sharks,4,1404
30,s,sharks,4,1404
63,n,merpeople,4,1404
100,n,unknown,4,1404
74,s,water elemental,4,1404
68,s,merpeople,4,1404
24,n,pirates,4,1404
24,n,merpeople,4,1404
53,n,crabmonsters,4,1404
9,s,sharks,4,1404
91,n,nessie,4,1404
15,s,sharks,4,1404
88,n,nessie,4,1404
79,n,nessie,4,1404
18,s,pirates,4,1404
100,s,unknown,4,1404
23,s,sharks,4,1404
17,n,pirates,4,1404
62,n,merpeople,4,1404
100,n,unknown,4,1404
85,s,nessie,4,1404
80,n,water elemental,4,1404
19,n,pirates,4,1404
83,s,merpeople,4,1404
46,n,merpeople,4,1404
57,s,merpeople,4,1404
100,n,unknown,4,1404
29,s,sharks,4,1404
49,s,pirates,4,1404
23,s,pirates,4,1404
19,s,pirates,4,1404
17,s,pirates,4,1404
25,n,pirates,4,1404
78,n,water elemental,4,1404
45,n,kraken,4,1404
13,n,pirates,4,1404
62,s,kraken,4,1404
37,n,sharks,4,1404
48,n,merpeople,4,1404
100,n,unknown,4,1404
11,s,harpy,4,1404
17,s,pirates,4,1404
53,n,kraken,4,1404
15,n,harpy,4,1404
54,s,merpeople,4,1404
34,n,crabmonsters,4,1404
50,s,kraken,4,1404
23,n,pirates,4,1404
60,n,crabmonsters,4,1404
43,n,merpeople,4,1404
16,n,sharks,4,1404
57,n,pirates,4,1404
14,s,pirates,4,1404
13,n,pirates,4,1404
21,s,merpeople,4,1404
26,s,sharks,4,1404
23,n,pirates,4,1404
100,s,unknown,4,1404
100,n,unknown,4,1404
57,n,merpeople,4,1404
30,n,sharks,4,1404
85,n,water elemental,4,1404
19,s,harpy,4,1404
60,n,kraken,4,1404
57,n,kraken,4,1404
83,s,water elemental,4,1404
23,s,pirates,4,1404
39,n,pirates,4,1404
24,n,sharks,4,1404
23,n,merpeople,4,1404
22,s,harpy,4,1404
84,n,water elemental,4,1404
17,n,pirates,4,1404
54,n,merpeople,4,1404
11,s,harpy,4,1404
100,s,unknown,4,1404
45,s,kraken,5,1404
80,s,water elemental,5,1404
85,s,nessie,5,1404
51,n,kraken,5,1404
46,n,kraken,5,1404
69,s,nessie,5,1404
19,n,sharks,5,1404
82,n,water elemental,5,1404
84,s,water elemental,5,1404
100,n,unknown,5,1404
100,n,unknown,5,1404
74,s,water elemental,5,1404
17,n,harpy,5,1404
76,n,water elemental,5,1404
100,s,unknown,5,1404
50,n,merpeople,5,1404
75,n,water elemental,5,1404
92,n,nessie,5,1404
77,s,water elemental,5,1404
9,s,harpy,5,1404
20,n,pirates,5,1404
13,n,sharks,5,1404
55,n,kraken,5,1404
32,n,sharks,5,1404
76,s,nessie,5,1404
22,n,sharks,5,1404
17,s,harpy,5,1404
54,n,kraken,5,1404
48,n,merpeople,5,1404
36,s,sharks,5,1404
14,n,merpeople,5,1404
74,n,water elemental,5,1404
13,n,merpeople,5,1404
61,s,merpeople,5,1404
19,s,harpy,5,1404
15,n,merpeople,5,1404
24,n,harpy,5,1404
62,n,kraken,5,1404
